"Pathogen","year","State","count","Population","yearn"
"YERSINIA",1999,"NY",8,4168906,1999
"YERSINIA",1999,"OR",19,6632308,1999
"YERSINIA",2000,"CA",28,6361070,2000
"YERSINIA",2000,"CT",13,6823554,2000
"YERSINIA",2000,"GA",45,16454606,2000
"YERSINIA",2000,"MD",9,5034390,2000
"YERSINIA",2000,"MN",10,9867384,2000
"YERSINIA",2000,"NY",8,4230114,2000
"YERSINIA",2000,"OR",9,6859416,2000
"YERSINIA",2000,"TN",11,5652762,2000
"YERSINIA",2001,"CA",17,6442602,2001
"YERSINIA",2001,"CO",9,4299626,2001
"YERSINIA",2001,"CT",9,6865670,2001
"YERSINIA",2001,"GA",50,16754076,2001
"YERSINIA",2001,"MD",12,8486684,2001
"YERSINIA",2001,"MN",19,9965592,2001
"YERSINIA",2001,"NY",6,4239942,2001
"YERSINIA",2001,"OR",12,6935874,2001
"YERSINIA",2001,"TN",10,5705808,2001
"YERSINIA",2002,"CA",17,6429382,2002
"YERSINIA",2002,"CO",3,4989018,2002
"YERSINIA",2002,"CT",16,6917498,2002
"YERSINIA",2002,"GA",47,17016512,2002
"YERSINIA",2002,"MD",15,10880778,2002
"YERSINIA",2002,"MN",19,10037870,2002
"YERSINIA",2002,"NY",21,6665478,2002
"YERSINIA",2002,"OR",16,7026848,2002
"YERSINIA",2002,"TN",15,5757746,2002
"YERSINIA",2003,"CA",19,6415708,2003
"YERSINIA",2003,"CO",5,5023214,2003
"YERSINIA",2003,"CT",16,6968672,2003
"YERSINIA",2003,"GA",49,17245586,2003
"YERSINIA",2003,"MD",12,10992538,2003
"YERSINIA",2003,"MN",12,10107144,2003
"YERSINIA",2003,"NY",15,7963460,2003
"YERSINIA",2003,"OR",5,7094752,2003
"YERSINIA",2003,"TN",29,11695624,2003
"YERSINIA",2004,"CA",25,6398940,2004
"YERSINIA",2004,"CO",8,5065078,2004
"YERSINIA",2004,"CT",19,6992188,2004
"YERSINIA",2004,"GA",41,17538504,2004
"YERSINIA",2004,"MD",8,11093870,2004
"YERSINIA",2004,"MN",22,10175426,2004
"YERSINIA",2004,"NM",1,3807616,2004
"YERSINIA",2004,"NY",10,8656194,2004
"YERSINIA",2004,"OR",15,7138926,2004
"YERSINIA",2004,"TN",26,11821618,2004
"YERSINIA",2005,"CA",29,6407148,2005
"YERSINIA",2005,"CO",7,5121288,2005
"YERSINIA",2005,"CT",15,7013912,2005
"YERSINIA",2005,"GA",28,17851844,2005
"YERSINIA",2005,"MD",7,11184758,2005
"YERSINIA",2005,"MN",18,10239196,2005
"YERSINIA",2005,"NM",2,3864548,2005
"YERSINIA",2005,"NY",23,8641706,2005
"YERSINIA",2005,"OR",16,7226404,2005
"YERSINIA",2005,"TN",18,11982114,2005
"YERSINIA",2006,"CA",10,6427936,2006
"YERSINIA",2006,"CO",6,5211718,2006
"YERSINIA",2006,"CT",18,7034920,2006
"YERSINIA",2006,"GA",32,18311626,2006
"YERSINIA",2006,"MD",11,11254734,2006
"YERSINIA",2006,"MN",23,10327110,2006
"YERSINIA",2006,"NM",5,3924274,2006
"YERSINIA",2006,"NY",14,8637430,2006
"YERSINIA",2006,"OR",15,7341766,2006
"YERSINIA",2006,"TN",29,12177532,2006
"YERSINIA",2007,"CA",15,6487080,2007
"YERSINIA",2007,"CO",4,5306444,2007
"YERSINIA",2007,"CT",18,7054540,2007
"YERSINIA",2007,"GA",44,18699976,2007
"YERSINIA",2007,"MD",8,11306816,2007
"YERSINIA",2007,"MN",24,10414406,2007
"YERSINIA",2007,"NM",3,3980140,2007
"YERSINIA",2007,"NY",16,8638580,2007
"YERSINIA",2007,"OR",19,7444834,2007
"YERSINIA",2007,"TN",13,12351454,2007
"YERSINIA",2008,"CA",11,6583408,2008
"YERSINIA",2008,"CO",7,5403276,2008
"YERSINIA",2008,"CT",15,7091158,2008
"YERSINIA",2008,"GA",45,19009686,2008
"YERSINIA",2008,"MD",14,11369930,2008
"YERSINIA",2008,"MN",17,10494036,2008
"YERSINIA",2008,"NM",2,4021324,2008
"YERSINIA",2008,"NY",19,8646898,2008
"YERSINIA",2008,"OR",15,7537496,2008
"YERSINIA",2008,"TN",21,12494822,2008
"YERSINIA",2009,"CA",10,6676702,2009
"YERSINIA",2009,"CO",4,5498396,2009
"YERSINIA",2009,"CT",22,7123614,2009
"YERSINIA",2009,"GA",37,19241692,2009
"YERSINIA",2009,"MD",11,11460776,2009
"YERSINIA",2009,"MN",13,10562406,2009
"YERSINIA",2009,"NM",2,4073604,2009
"YERSINIA",2009,"NY",13,8652990,2009
"YERSINIA",2009,"OR",17,7617200,2009
"YERSINIA",2009,"TN",23,12612038,2009
"YERSINIA",2010,"CA",8,6742064,2010
"YERSINIA",2010,"CO",4,5591348,2010
"YERSINIA",2010,"CT",13,7158346,2010
"YERSINIA",2010,"GA",53,19424418,2010
"YERSINIA",2010,"MD",14,11577568,2010
"YERSINIA",2010,"MN",13,10621868,2010
"YERSINIA",2010,"NM",1,4129228,2010
"YERSINIA",2010,"NY",15,8658452,2010
"YERSINIA",2010,"OR",17,7675228,2010
"YERSINIA",2010,"TN",21,12711036,2010
"YERSINIA",2011,"CA",8,6823896,2011
"YERSINIA",2011,"CO",11,5699260,2011
"YERSINIA",2011,"CT",7,7177264,2011
"YERSINIA",2011,"GA",32,19607260,2011
"YERSINIA",2011,"MD",13,11680482,2011
"YERSINIA",2011,"MN",28,10693240,2011
"YERSINIA",2011,"NM",0,4161414,2011
"YERSINIA",2011,"NY",23,8657466,2011
"YERSINIA",2011,"OR",17,7745344,2011
"YERSINIA",2011,"TN",24,12800596,2011
"YERSINIA",2012,"CA",7,6920262,2012
"YERSINIA",2012,"CO",4,5803670,2012
"YERSINIA",2012,"CT",23,7190422,2012
"YERSINIA",2012,"GA",32,19807160,2012
"YERSINIA",2012,"MD",10,11776750,2012
"YERSINIA",2012,"MN",23,10755000,2012
"YERSINIA",2012,"NM",2,4175430,2012
"YERSINIA",2012,"NY",24,8651646,2012
"YERSINIA",2012,"OR",22,7800204,2012
"YERSINIA",2012,"TN",15,12911504,2012
"YERSINIA",2013,"CA",16,7024912,2013
"YERSINIA",2013,"CO",14,5913398,2013
"YERSINIA",2013,"CT",9,7191584,2013
"YERSINIA",2013,"GA",38,19951184,2013
"YERSINIA",2013,"MD",8,11850394,2013
"YERSINIA",2013,"MN",16,10829444,2013
"YERSINIA",2013,"NM",1,4185666,2013
"YERSINIA",2013,"NY",20,8644848,2013
"YERSINIA",2013,"OR",32,7848220,2013
"YERSINIA",2013,"TN",23,12993886,2013
"YERSINIA",2014,"CA",15,7134442,2014
"YERSINIA",2014,"CO",9,6024746,2014
"YERSINIA",2014,"CT",3,7191394,2014
"YERSINIA",2014,"GA",28,20142408,2014
"YERSINIA",2014,"MD",12,11920128,2014
"YERSINIA",2014,"MN",18,10905330,2014
"YERSINIA",2014,"NM",2,4180472,2014
"YERSINIA",2014,"NY",19,8629338,2014
"YERSINIA",2014,"OR",21,7930894,2014
"YERSINIA",2014,"TN",9,13089234,2014
"YERSINIA",2015,"CA",13,7243422,2015
"YERSINIA",2015,"CO",10,6152718,2015
"YERSINIA",2015,"CT",18,7177122,2015
"YERSINIA",2015,"GA",21,20366706,2015
"YERSINIA",2015,"MD",18,11977056,2015
"YERSINIA",2015,"MN",23,10968004,2015
"YERSINIA",2015,"NM",3,4180142,2015
"YERSINIA",2015,"NY",18,8604116,2015
"YERSINIA",2015,"OR",22,8037084,2015
"YERSINIA",2015,"TN",8,13190708,2015
"YERSINIA",2016,"CA",13,7318734,2016
"YERSINIA",2016,"CO",39,6244946,2016
"YERSINIA",2016,"CT",48,7159660,2016
"YERSINIA",2016,"GA",28,20616884,2016
"YERSINIA",2016,"MD",22,12014028,2016
"YERSINIA",2016,"MN",72,11050720,2016
"YERSINIA",2016,"NM",4,4185110,2016
"YERSINIA",2016,"NY",27,8580286,2016
"YERSINIA",2016,"OR",41,8186542,2016
"YERSINIA",2016,"TN",24,13302554,2016
"YERSINIA",2017,"CA",21,7365836,2017
"YERSINIA",2017,"CO",64,6314826,2017
"YERSINIA",2017,"CT",53,7150648,2017
"YERSINIA",2017,"GA",61,20834062,2017
"YERSINIA",2017,"MD",53,12056372,2017
"YERSINIA",2017,"MN",98,11138566,2017
"YERSINIA",2017,"NM",11,4185688,2017
"YERSINIA",2017,"NY",28,8568618,2017
"YERSINIA",2017,"OR",62,8294588,2017
"YERSINIA",2017,"TN",47,13429496,2017
"YERSINIA",2018,"CA",12,7394224,2018
"YERSINIA",2018,"CO",35,6397792,2018
"YERSINIA",2018,"CT",67,7149122,2018
"YERSINIA",2018,"GA",71,21038778,2018
"YERSINIA",2018,"MD",64,12084306,2018
"YERSINIA",2018,"MN",114,11217524,2018
"YERSINIA",2018,"NM",7,4187508,2018
"YERSINIA",2018,"NY",23,8559336,2018
"YERSINIA",2018,"OR",42,8367076,2018
"YERSINIA",2018,"TN",42,13556360,2018
"YERSINIA",2019,"CA",17,7400242,2019
"YERSINIA",2019,"CO",70,6458826,2019
"YERSINIA",2019,"CT",119,7132044,2019
"YERSINIA",2019,"GA",102,21256040,2019
"YERSINIA",2019,"MD",100,12109908,2019
"YERSINIA",2019,"MN",126,11280106,2019
"YERSINIA",2019,"NM",9,4199268,2019
"YERSINIA",2019,"NY",39,8531148,2019
"YERSINIA",2019,"OR",54,8432232,2019
"YERSINIA",2019,"TN",45,13660650,2019
"YERSINIA",2020,"CA",22,7433518,2020
"YERSINIA",2020,"CO",36,6484002,2020
"YERSINIA",2020,"CT",51,NA,2020
"YERSINIA",2020,"GA",50,21459656,2020
"YERSINIA",2020,"MD",64,12346410,2020
"YERSINIA",2020,"MN",103,11419704,2020
"YERSINIA",2020,"NM",4,4236780,2020
"YERSINIA",2020,"NY",45,8686056,2020
"YERSINIA",2020,"OR",32,8489590,2020
"YERSINIA",2020,"TN",50,13851238,2020
"YERSINIA",2021,"CA",32,7236776,2021
"YERSINIA",2021,"CO",53,6489346,2021
"YERSINIA",2021,"CT",74,NA,2021
"YERSINIA",2021,"GA",127,21576058,2021
"YERSINIA",2021,"MD",106,12349220,2021
"YERSINIA",2021,"MN",118,11422942,2021
"YERSINIA",2021,"NM",7,4233354,2021
"YERSINIA",2021,"NY",61,8697126,2021
"YERSINIA",2021,"OR",56,8512602,2021
"YERSINIA",2021,"TN",66,13936702,2021
"YERSINIA",2022,"CA",42,7188800,2022
"YERSINIA",2022,"CO",98,6504710,2022
"YERSINIA",2022,"CT",102,NA,2022
"YERSINIA",2022,"GA",190,21825752,2022
"YERSINIA",2022,"MD",160,12329320,2022
"YERSINIA",2022,"MN",172,11434368,2022
"YERSINIA",2022,"NM",6,4226688,2022
"YERSINIA",2022,"NY",78,8656976,2022
"YERSINIA",2022,"OR",47,8480274,2022
"YERSINIA",2022,"TN",116,14102678,2022
"YERSINIA",2023,"CA",54,7188800,2023
"YERSINIA",2023,"CO",138,6504710,2023
"YERSINIA",2023,"CT",133,NA,2023
"YERSINIA",2023,"GA",193,21825752,2023
"YERSINIA",2023,"MD",203,12329320,2023
"YERSINIA",2023,"MN",284,11434368,2023
"YERSINIA",2023,"NM",12,4226688,2023
"YERSINIA",2023,"NY",109,8656976,2023
"YERSINIA",2023,"OR",68,8480274,2023
"YERSINIA",2023,"TN",152,14102678,2023
